id,name,age,salary,department,joining_date,employee_status
16033,David,60,50000,Engineering,2015-02-08,active
16034,Eve,,invalid,Marketing,2016-08-13,terminated
16035,Eve,40,70000,Engineering,2019-01-28,terminated
16036,Alice,40,50000,Engineering,2017-09-11,terminated
16037,Alice,32,80000,Sales,2017-10-15,terminated
16038,Charlie,,50000,HR,2017-07-29,terminated
16039,Charlie,32,500000,Engineering,2020-03-03,active
16040,Bob,32,70000,Sales,2017-05-25,terminated
16041,Bob,25,50000,Finance,2022-01-07,terminated
16042,Frank,,70000,Finance,2016-12-05,terminated
16043,Alice,25,1000000,Finance,2016-09-05,terminated
16044,Frank,60,70000,Finance,2022-07-06,terminated
16045,Eve,25,1000000,Finance,2017-06-25,terminated
16046,Frank,60,60000,Sales,2016-08-19,terminated
16047,Eve,23,60000,HR,2019-08-16,active
16048,Grace,25,80000,HR,2022-02-22,terminated
16049,Alice,45,80000,Sales,2015-12-14,terminated
16050,Charlie,40,invalid,Sales,2022-02-24,terminated
16051,Frank,40,70000,Marketing,2021-04-28,active
16052,Alice,45,70000,Engineering,2016-12-10,active
16053,Grace,60,1000000,Finance,2019-12-12,active
16054,David,60,60000,Engineering,2019-07-12,terminated
16055,Charlie,32,500000,Marketing,2019-01-08,active
16056,Jack,,1000000,HR,2015-10-16,active
16057,Ian,,1000000,Finance,2022-12-06,terminated
16058,Alice,,70000,HR,2018-11-05,terminated
16059,Hannah,25,1000000,Sales,2021-09-09,terminated
16060,Alice,,60000,Engineering,2020-08-07,active
16061,Eve,,50000,HR,2015-10-14,active
16062,Jack,60,80000,Marketing,2022-02-06,active
16063,Hannah,,80000,HR,2015-02-01,terminated
16064,Frank,40,,Finance,2019-04-08,terminated
16065,Grace,45,500000,Finance,2019-06-26,terminated
16066,Hannah,23,60000,Engineering,2016-07-05,terminated
16067,Frank,60,,Sales,2018-11-20,terminated
16068,Frank,32,80000,Finance,2015-10-25,active
16069,Frank,45,,Marketing,2020-04-23,terminated
16070,Eve,,50000,Engineering,2018-07-17,active
16071,Hannah,32,1000000,Finance,2017-04-22,active
16072,Bob,32,,Marketing,2022-07-10,terminated
16073,Grace,45,50000,HR,2019-02-11,terminated
16074,David,45,80000,Marketing,2019-07-09,active
16075,Alice,45,70000,Engineering,2018-06-02,active
16076,Eve,60,1000000,Finance,2019-06-14,active
16077,Charlie,60,60000,Sales,2021-09-28,terminated
16078,David,23,1000000,Sales,2017-11-24,active
16079,Grace,45,,Marketing,,terminated
16080,Eve,23,1000000,Marketing,2016-10-06,terminated
16081,David,25,500000,Marketing,2017-08-04,terminated
16082,Alice,40,50000,Finance,2017-01-12,active
16083,Frank,23,500000,Sales,2022-04-05,active
16084,Jack,40,80000,Sales,2018-10-27,active
16085,Frank,,500000,Engineering,2015-12-12,active
16086,Grace,25,500000,Engineering,2018-09-29,active
16087,Alice,32,80000,HR,2021-02-21,active
16088,David,45,70000,Finance,2021-03-07,terminated
16089,Ian,,1000000,Marketing,2019-07-13,active
16090,Jack,32,500000,Engineering,2022-01-19,active
16091,Frank,60,500000,HR,2022-04-30,terminated
16092,Bob,40,500000,HR,2018-08-14,active
16093,David,32,80000,Sales,2021-09-17,active
16094,Frank,45,500000,Finance,2015-07-09,active
16095,David,45,1000000,Finance,2018-10-27,active
16096,Jack,23,80000,Marketing,2015-04-17,terminated
16097,Grace,23,70000,Finance,2016-10-29,active
16098,Charlie,60,80000,Marketing,2021-10-27,terminated
16099,Frank,40,500000,Finance,2018-08-13,terminated
16100,David,45,1000000,Sales,2018-11-09,terminated
16101,Charlie,25,50000,HR,2022-01-19,active
16102,Charlie,,1000000,Finance,2018-08-26,terminated
16103,Bob,40,invalid,Finance,2022-07-22,active
16104,Charlie,40,1000000,Sales,2018-05-02,active
16105,Jack,32,,Engineering,2019-11-09,active
16106,Alice,40,,Marketing,2022-06-04,active
16107,Charlie,60,1000000,Engineering,2017-03-19,terminated
16108,Ian,,50000,HR,2015-03-04,active
16109,David,25,,Engineering,2021-12-16,terminated
16110,Charlie,32,1000000,HR,2021-05-06,active
16111,Hannah,,1000000,Marketing,2018-04-10,active
16112,Alice,23,1000000,Sales,2019-09-03,terminated
16113,Eve,40,500000,HR,2018-02-26,terminated
16114,Alice,60,80000,Marketing,2017-06-04,terminated
16115,Grace,45,500000,Sales,2021-07-28,active
16116,Eve,23,invalid,Engineering,2016-10-01,terminated
16117,Bob,45,,Engineering,2022-05-22,active
16118,Alice,,80000,HR,2021-01-04,active
16119,Grace,25,1000000,Finance,2017-01-30,active
16120,Alice,45,,Finance,,active
16121,Charlie,60,80000,Sales,2021-09-18,terminated
16122,Frank,,70000,Engineering,2022-11-28,terminated
16123,Frank,32,500000,Marketing,2021-09-17,active
16124,Grace,40,70000,Sales,2015-04-27,terminated
16125,Alice,25,,HR,2021-12-24,terminated
16126,Grace,60,1000000,HR,2019-06-03,terminated
16127,Bob,60,70000,Sales,2022-08-27,terminated
16128,Frank,25,1000000,Marketing,2021-01-30,active
16129,Hannah,32,,Engineering,2018-01-25,active
16130,Eve,25,1000000,Engineering,2021-11-30,terminated
16131,Jack,,70000,Marketing,2016-07-01,active
16132,Charlie,25,,Engineering,2019-06-25,terminated
16133,Hannah,25,60000,Finance,2017-05-22,active
16134,Hannah,25,500000,Finance,,active
16135,David,,50000,Marketing,2018-12-16,active
16136,Hannah,23,500000,Finance,2018-09-10,terminated
16137,Eve,40,70000,Sales,2017-05-30,terminated
16138,Eve,45,invalid,Engineering,2019-02-01,active
16139,Charlie,23,50000,Sales,2015-11-22,active
16140,Grace,25,1000000,Marketing,2020-08-18,active
16141,Ian,32,1000000,Finance,2018-01-19,terminated
16142,Ian,60,,Sales,2016-12-05,active
16143,Alice,32,1000000,Sales,2021-05-22,active
16144,Alice,,50000,HR,2018-03-12,active
16145,Jack,40,1000000,Sales,2021-09-29,terminated
16146,Eve,25,invalid,Finance,2016-12-24,terminated
16147,Alice,,80000,Engineering,2020-04-07,terminated
16148,David,45,500000,Engineering,2017-08-08,active
16149,Alice,40,1000000,Engineering,2019-12-31,active
16150,Bob,40,1000000,Finance,2019-07-14,terminated
16151,Bob,,,Engineering,2017-12-20,active
16152,David,23,500000,Engineering,2021-05-30,terminated
16153,Hannah,60,70000,Marketing,2021-07-15,active
16154,Bob,32,invalid,Marketing,2017-05-28,terminated
16155,Ian,23,60000,HR,2022-11-06,active
16156,Ian,40,500000,HR,2015-07-05,terminated
16157,Bob,32,80000,Sales,2018-06-08,terminated
16158,Alice,40,60000,Sales,2018-03-08,active
16159,Jack,60,80000,Sales,2017-05-31,active
16160,Jack,40,60000,HR,2017-02-14,terminated
16161,Ian,40,500000,Engineering,,active
16162,Bob,45,70000,Sales,2016-10-23,active
16163,Hannah,32,80000,Engineering,2015-07-09,active
16164,Charlie,45,500000,Engineering,2019-05-27,active
16165,Alice,32,500000,HR,2015-12-19,terminated
16166,Alice,60,70000,Marketing,2020-09-17,terminated
16167,Jack,60,50000,Marketing,2018-01-01,active
16168,Bob,45,70000,Finance,2015-01-22,active
16169,Grace,45,80000,Marketing,2016-12-13,active
16170,Frank,45,50000,Sales,2015-01-31,active
16171,Bob,60,60000,HR,2022-11-23,terminated
16172,David,60,,Engineering,2019-12-05,active
16173,Bob,,80000,HR,2018-12-31,active
16174,Alice,45,1000000,Finance,2018-10-16,active
16175,Charlie,23,,Finance,2020-07-11,terminated
16176,David,23,,Finance,2022-08-05,terminated
16177,Jack,40,50000,Engineering,2015-02-23,terminated
16178,Eve,25,60000,Finance,2016-01-06,active
16179,Eve,45,70000,Finance,2015-04-07,active
16180,Grace,25,50000,Finance,2017-06-03,active
16181,Jack,25,60000,Engineering,2016-06-13,active
16182,Hannah,40,1000000,Finance,2017-11-25,terminated
16183,Ian,25,1000000,Sales,2021-06-23,terminated
16184,Grace,60,70000,HR,2018-10-25,terminated
16185,Eve,25,70000,Finance,2021-05-23,terminated
16186,Ian,60,invalid,Finance,2016-10-11,terminated
16187,Hannah,60,70000,HR,2015-08-31,active
16188,Jack,23,80000,Finance,2018-08-07,active
16189,Ian,60,80000,Finance,2016-02-17,active
16190,Jack,25,50000,Sales,2021-03-19,active
16191,Hannah,32,70000,Marketing,2017-11-20,active
16192,Frank,45,70000,Engineering,2020-03-03,terminated
16193,David,45,60000,Engineering,2017-05-21,active
16194,Ian,25,80000,HR,2019-11-12,active
16195,Ian,40,,Sales,2022-10-03,terminated
16196,Jack,32,50000,Engineering,2019-02-14,terminated
16197,Jack,40,500000,HR,2015-04-06,terminated
16198,Ian,40,80000,HR,2015-08-13,terminated
16199,Jack,25,60000,HR,2019-04-22,terminated
16200,Charlie,,50000,Engineering,2017-01-04,active
16201,Charlie,25,,Marketing,2015-08-11,active
16202,Frank,23,1000000,HR,2017-09-17,active
16203,Frank,,500000,Finance,2019-08-29,terminated
16204,Frank,60,50000,Marketing,2020-12-07,active
16205,Eve,32,80000,Marketing,2015-05-18,active
16206,Eve,,,Finance,,active
16207,Bob,25,500000,Engineering,2022-08-19,active
16208,Grace,25,invalid,Engineering,2016-08-17,terminated
16209,David,40,50000,Sales,2016-06-23,terminated
16210,Charlie,25,80000,Engineering,2022-05-05,terminated
16211,Hannah,60,60000,Sales,2018-11-15,active
16212,David,23,,HR,2015-12-06,terminated
16213,David,25,50000,Engineering,2019-03-18,active
16214,Hannah,45,70000,Engineering,2022-11-12,active
16215,Alice,45,80000,Finance,2020-10-30,active
16216,Ian,40,80000,HR,2017-05-15,terminated
16217,Grace,,70000,Sales,2016-02-02,terminated
16218,Bob,,60000,HR,2016-12-14,terminated
16219,Frank,45,80000,Marketing,2021-08-02,terminated
16220,Hannah,23,60000,Finance,2022-10-18,active
16221,Eve,32,,Marketing,2015-06-30,active
16222,Frank,60,70000,Sales,2019-03-19,active
16223,Jack,60,60000,Engineering,2017-10-11,active
16224,Hannah,60,,Engineering,2022-02-20,terminated
16225,Frank,23,1000000,Engineering,2018-03-05,terminated
16226,Ian,45,50000,Sales,2018-07-12,terminated
16227,Ian,60,80000,Marketing,2015-07-22,active
16228,Ian,23,70000,Sales,2017-02-22,active
16229,Frank,32,50000,Sales,2019-02-14,active
16230,Ian,,1000000,Marketing,2020-02-23,terminated
16231,Charlie,45,50000,Engineering,2021-05-23,terminated
16232,Eve,25,50000,Finance,2020-12-20,active
16233,Bob,60,60000,Sales,2018-01-25,active
16234,Hannah,32,1000000,Sales,2018-01-22,active
16235,David,32,80000,Marketing,2015-04-04,terminated
16236,Frank,32,70000,Finance,2018-08-11,terminated
16237,Frank,,500000,Sales,2017-11-05,terminated
16238,Eve,23,500000,HR,2016-04-18,active
16239,Alice,40,80000,Finance,2019-01-23,active
16240,Grace,60,80000,Sales,2015-07-30,terminated
16241,Jack,25,80000,Finance,2022-02-19,active
16242,Hannah,60,,HR,2021-10-26,terminated
16243,Alice,45,1000000,HR,2015-04-09,active
16244,Jack,23,,Finance,2015-01-20,terminated
16245,Grace,32,,Engineering,2015-01-21,terminated
16246,David,60,,Finance,2020-02-14,active
16247,Frank,,80000,Marketing,2022-07-04,active
16248,Ian,32,80000,Engineering,2016-07-14,active
16249,Eve,23,500000,HR,2017-11-12,terminated
16250,Hannah,45,70000,Engineering,2015-04-18,active
16251,Eve,25,500000,HR,2017-04-15,terminated
16252,Bob,32,500000,HR,2022-04-06,active
16253,David,60,70000,HR,2019-08-28,terminated
16254,Bob,60,70000,Marketing,2020-09-02,terminated
16255,Grace,,500000,Marketing,2022-09-24,active
16256,Grace,,500000,Sales,2019-11-07,active
16257,Charlie,40,500000,Marketing,2021-11-05,active
16258,Grace,,70000,HR,2019-07-01,active
16259,Alice,40,70000,Finance,2019-04-14,terminated
16260,Alice,25,,Engineering,2020-12-02,active
16261,Ian,45,80000,Finance,2021-09-07,active
16262,Frank,40,70000,HR,2017-08-09,active
16263,Eve,32,60000,Finance,2020-03-20,terminated
16264,Frank,23,1000000,Engineering,2022-04-21,active
16265,Frank,60,70000,Sales,2019-05-28,terminated
16266,Alice,32,70000,Sales,2017-02-16,terminated
16267,Eve,60,80000,Marketing,2022-03-28,terminated
16268,Ian,45,500000,Finance,2018-11-28,terminated
16269,David,,,Marketing,2019-06-15,terminated
16270,Charlie,23,50000,Marketing,2017-10-09,active
16271,Alice,32,500000,Finance,2015-09-23,active
16272,Bob,23,500000,Finance,2015-03-24,terminated
16273,Charlie,40,80000,Engineering,2017-07-25,active
16274,David,45,,Finance,2019-10-10,active
16275,Grace,32,60000,Finance,2020-06-18,active
16276,Frank,,1000000,Marketing,2015-09-03,terminated
16277,Hannah,23,1000000,Sales,2018-07-08,active
16278,Ian,,50000,HR,2017-03-21,active
16279,Frank,23,1000000,Sales,,active
16280,Grace,32,,Finance,2019-09-27,active
16281,David,45,500000,HR,2018-03-21,active
16282,Bob,25,,Finance,2018-10-29,terminated
16283,Ian,32,80000,Engineering,2016-11-01,terminated
16284,Ian,,invalid,Finance,2020-01-25,active
16285,David,25,70000,HR,2018-02-15,terminated
16286,Charlie,45,,Engineering,2016-09-19,terminated
16287,Jack,,50000,HR,2016-12-07,terminated
16288,Frank,45,,Engineering,2020-12-16,active
16289,Charlie,23,60000,Marketing,2015-07-18,terminated
16290,Alice,32,1000000,HR,2017-02-05,active
16291,David,45,70000,Marketing,2018-01-05,active
16292,Alice,,50000,Marketing,2019-01-10,terminated
16293,Bob,32,50000,Finance,2019-08-22,active
16294,Charlie,60,500000,Sales,2021-12-30,active
16295,Hannah,,80000,Engineering,2017-12-11,active
16296,Jack,,1000000,HR,2021-02-03,terminated
16297,David,60,80000,Marketing,2019-12-10,active
16298,David,60,70000,Finance,2019-01-12,terminated
16299,Jack,25,50000,HR,2018-06-13,terminated
16300,Ian,40,500000,Finance,2020-03-25,terminated
16301,Grace,45,60000,HR,2018-04-04,active
16302,Bob,45,,Finance,2019-04-24,active
16303,Charlie,25,,Finance,2020-03-03,active
16304,David,23,,Sales,2020-08-08,terminated
16305,David,45,80000,Marketing,2015-10-25,terminated
16306,Jack,60,50000,Engineering,2016-01-15,terminated
16307,Hannah,25,50000,Engineering,2015-06-16,active
16308,Jack,45,60000,HR,2021-08-06,terminated
16309,Jack,45,80000,HR,2017-04-20,terminated
16310,Frank,,invalid,Sales,2016-05-18,active
16311,Charlie,25,50000,HR,2019-06-29,active
16312,Ian,60,,Engineering,2022-09-07,terminated
16313,Jack,23,1000000,Marketing,2016-04-01,terminated
16314,Hannah,45,80000,Sales,2017-05-08,active
16315,Ian,23,80000,HR,2017-07-13,active
16316,Eve,40,80000,Sales,2016-12-08,terminated
16317,Charlie,25,500000,Sales,2019-08-16,active
16318,David,25,500000,Sales,2019-12-13,active
16319,Eve,25,,HR,2021-02-10,active
16320,Ian,60,500000,Finance,2016-02-22,terminated
16321,Ian,60,80000,HR,2016-12-15,terminated
16322,Charlie,,500000,HR,2022-09-25,active
16323,Grace,25,500000,HR,2017-03-05,terminated
16324,Frank,,invalid,HR,2017-07-29,terminated
16325,David,60,80000,HR,2015-05-03,terminated
16326,Eve,40,500000,Sales,2020-07-27,terminated
16327,Jack,32,,Sales,2022-04-05,active
16328,Bob,,500000,HR,2018-12-21,active
16329,Grace,45,500000,Marketing,2015-03-02,active
16330,David,25,1000000,Marketing,2019-09-29,active
16331,Bob,32,80000,Finance,2015-04-02,active
16332,Frank,,500000,Marketing,2017-06-16,terminated
16333,Bob,23,70000,Engineering,2015-08-22,terminated
16334,Jack,60,70000,Engineering,2017-08-27,terminated
16335,Bob,23,1000000,Marketing,2022-01-22,active
16336,Grace,45,500000,HR,2020-01-30,active
16337,Alice,32,80000,Marketing,2017-10-14,active
16338,Grace,40,50000,Engineering,2017-02-26,terminated
16339,Jack,,invalid,Marketing,2022-11-13,active
16340,Eve,23,invalid,Sales,2017-10-16,terminated
16341,Alice,23,70000,Finance,2020-06-02,terminated
16342,Frank,,50000,Sales,2022-11-14,terminated
16343,Grace,23,60000,Sales,2019-07-12,terminated
16344,Alice,40,50000,Finance,2018-06-14,active
16345,Ian,23,80000,HR,2018-10-16,terminated
16346,Grace,,500000,Finance,2022-04-25,terminated
16347,Alice,25,70000,HR,2021-04-08,terminated
16348,Charlie,23,50000,Engineering,2015-10-19,terminated
16349,Eve,,80000,Marketing,2021-10-20,terminated
16350,David,25,60000,Engineering,2017-01-29,terminated
16351,Bob,23,80000,Engineering,2022-01-19,terminated
16352,Alice,23,60000,Engineering,2015-02-19,active
16353,David,,50000,Marketing,2022-10-12,terminated
16354,Grace,45,500000,HR,2022-10-17,active
16355,David,45,,Finance,,active
16356,Ian,32,500000,HR,2020-06-29,active
16357,Hannah,45,80000,HR,,active
16358,Hannah,40,,Sales,2021-03-16,terminated
16359,Eve,32,70000,Marketing,2022-05-30,active
16360,Alice,45,,HR,2022-07-30,terminated
16361,Ian,25,500000,HR,2018-07-03,active
16362,Bob,60,invalid,Engineering,2022-11-12,active
16363,Frank,,1000000,Sales,2021-08-02,active
16364,Jack,45,50000,Finance,2022-05-19,terminated
16365,Eve,25,50000,Sales,2021-02-15,terminated
16366,Jack,60,80000,Engineering,2020-02-15,terminated
16367,Hannah,32,,Engineering,2019-01-23,active
16368,Charlie,,70000,Engineering,2017-10-29,active
16369,Frank,45,70000,Marketing,2017-02-13,active
16370,Frank,32,,Engineering,2019-08-31,active
16371,Jack,45,500000,HR,2017-10-08,terminated
16372,Charlie,32,1000000,Marketing,2019-02-17,active
16373,Grace,45,50000,Engineering,2018-04-27,active
16374,David,60,500000,Marketing,2015-10-24,active
16375,Eve,25,50000,HR,2021-07-03,terminated
16376,Ian,40,70000,Engineering,2017-09-06,terminated
16377,Frank,60,80000,Engineering,2019-11-11,active
16378,Jack,25,1000000,HR,2015-01-11,terminated
16379,David,,50000,Engineering,2017-03-22,terminated
16380,Hannah,45,60000,HR,2018-09-10,active
16381,Ian,40,70000,Engineering,,terminated
16382,Jack,60,,Engineering,2018-02-20,active
16383,Eve,40,,Sales,2016-03-19,terminated
16384,Bob,,500000,Marketing,2022-08-22,terminated
16385,Frank,,invalid,Finance,2017-06-18,active
16386,Hannah,40,70000,Sales,2018-06-16,active
16387,Eve,,500000,Sales,2021-01-11,terminated
16388,Alice,,500000,Marketing,2017-10-27,active
16389,Hannah,45,70000,Sales,2016-03-13,active
16390,Ian,25,50000,HR,2019-01-20,terminated
16391,Alice,23,70000,Sales,2019-10-28,terminated
16392,Hannah,32,70000,Finance,2022-04-17,active
16393,Jack,40,500000,HR,2017-05-12,active
16394,Bob,32,60000,Marketing,2016-09-06,terminated
16395,David,40,,Marketing,2020-02-22,terminated
16396,Bob,40,500000,Marketing,2015-04-13,active
16397,Bob,25,50000,HR,2016-10-21,terminated
16398,Jack,60,80000,Marketing,2018-04-24,terminated
16399,Charlie,60,50000,Marketing,2016-11-18,terminated
16400,Hannah,40,,Finance,2021-10-01,terminated
16401,David,40,80000,Engineering,2020-05-05,terminated
16402,Grace,25,70000,Engineering,2018-10-08,active
16403,Jack,,60000,Engineering,2015-10-23,active
16404,Charlie,60,60000,Marketing,2022-01-08,active
16405,Jack,23,,HR,2016-06-05,terminated
16406,Charlie,32,500000,Marketing,2018-05-30,active
16407,Bob,40,,Engineering,2016-11-16,active
16408,Frank,25,60000,Finance,2020-06-03,active
16409,Frank,40,1000000,Marketing,2019-06-09,terminated
16410,Alice,60,80000,Marketing,2020-03-20,active
16411,Grace,25,80000,Marketing,2016-05-19,terminated
16412,David,32,500000,HR,2020-10-03,terminated
16413,Charlie,45,50000,Finance,2016-10-09,terminated
16414,Hannah,60,70000,Finance,2016-09-19,active
16415,Bob,,500000,Finance,2017-08-08,active
16416,Ian,45,80000,Finance,2022-09-03,active
16417,Hannah,25,70000,Engineering,2019-11-09,active
16418,Hannah,40,,Marketing,,active
16419,Charlie,,80000,Finance,2020-02-10,active
16420,David,60,80000,Sales,2015-02-25,active
16421,Bob,32,80000,Sales,2015-06-13,active
16422,Bob,60,50000,Engineering,2021-12-11,active
16423,David,23,500000,Sales,2020-08-17,terminated
16424,Frank,,,Sales,2022-04-13,terminated
16425,Eve,40,60000,Sales,2015-05-27,active
16426,Alice,45,50000,Engineering,2018-11-30,terminated
16427,Jack,25,50000,Marketing,2020-10-14,active
16428,Alice,45,80000,Engineering,2020-12-26,active
16429,Frank,60,50000,HR,2015-07-14,terminated
16430,Charlie,,500000,HR,2021-05-25,terminated
16431,Charlie,23,500000,Sales,2016-04-02,terminated
16432,Grace,40,500000,Sales,2022-11-08,terminated
16433,Alice,25,60000,Marketing,2016-03-04,active
16434,Alice,40,50000,Sales,2015-07-14,active
16435,Jack,40,1000000,HR,2019-07-17,terminated
16436,Charlie,23,500000,Sales,2015-10-22,terminated
16437,Hannah,,50000,Marketing,2022-04-11,active
16438,Alice,45,invalid,HR,2020-09-28,terminated
16439,Jack,40,,Sales,2017-03-30,terminated
16440,David,60,500000,Marketing,2021-08-22,active
16441,Ian,60,60000,Marketing,2019-06-16,terminated
16442,David,40,80000,HR,2015-06-07,active
16443,Jack,40,50000,HR,,active
16444,Hannah,25,invalid,HR,2022-06-07,active
16445,Grace,40,60000,Marketing,2022-03-10,terminated
16446,Charlie,60,1000000,HR,2015-04-11,terminated
16447,Grace,40,invalid,HR,2018-09-18,active
16448,Grace,,500000,Marketing,,terminated
16449,Jack,60,1000000,Marketing,2018-12-20,active
16450,Charlie,40,1000000,HR,2022-10-14,terminated
16451,Bob,23,500000,HR,2022-11-18,terminated
16452,Ian,23,50000,HR,2017-05-20,active
16453,Alice,60,,Marketing,2020-10-03,active
16454,Grace,40,50000,Finance,2015-08-30,active
16455,David,23,,Engineering,2021-01-02,active
16456,Bob,,70000,Sales,2019-08-25,terminated
16457,Bob,25,80000,Engineering,2016-11-27,active
16458,Hannah,23,80000,Marketing,2021-08-12,terminated
16459,Grace,60,1000000,Finance,2018-04-11,terminated
16460,Grace,23,500000,Marketing,2019-06-05,terminated
16461,Eve,45,80000,HR,2020-05-11,active
16462,Jack,,invalid,Sales,2018-11-17,terminated
16463,Hannah,23,,Engineering,2022-10-21,terminated
16464,Bob,25,50000,Marketing,2018-12-03,terminated
16465,Bob,45,60000,Finance,2022-06-19,terminated
16466,Eve,60,60000,HR,2020-05-03,terminated
16467,Alice,60,50000,Finance,2015-09-18,terminated
16468,Frank,40,70000,Sales,2016-10-29,terminated
16469,David,,1000000,Finance,2020-03-12,terminated
16470,Frank,23,80000,Finance,2018-06-23,terminated
16471,Grace,40,70000,HR,2017-06-06,terminated
16472,Charlie,,70000,Finance,2018-12-20,terminated
16473,Hannah,60,80000,HR,2017-03-20,terminated
16474,Grace,45,70000,Sales,2022-11-12,terminated
16475,Alice,23,60000,Marketing,2017-04-30,terminated
16476,Frank,60,500000,HR,2021-10-31,terminated
16477,Grace,25,invalid,Marketing,2015-08-05,active
16478,David,,500000,Engineering,2022-11-18,terminated
16479,Bob,60,60000,Finance,2016-06-13,terminated
16480,Jack,60,500000,Marketing,2020-12-04,active
16481,Ian,25,60000,Finance,2021-04-05,active
16482,Grace,40,,HR,2018-07-23,terminated
16483,Alice,60,80000,Finance,2022-10-16,active
16484,Hannah,40,80000,Sales,2022-06-02,terminated
16485,Charlie,45,500000,Marketing,2017-02-02,active
16486,David,45,60000,Finance,2022-04-19,active
16487,Eve,32,80000,Marketing,2021-08-19,active
16488,Alice,32,,Marketing,2015-10-17,active
16489,Frank,45,500000,Sales,2018-02-22,active
16490,Jack,23,50000,HR,2015-06-12,terminated
16491,Frank,40,70000,Finance,2017-06-12,active
16492,Bob,25,1000000,Engineering,2021-02-22,terminated
16493,Jack,60,80000,Marketing,2022-01-18,terminated
16494,Frank,60,60000,HR,2019-04-13,terminated
16495,Hannah,45,80000,Engineering,,terminated
16496,Frank,23,60000,Marketing,2015-07-14,active
16497,David,25,500000,Engineering,2018-07-13,terminated
16498,David,32,500000,Finance,2017-05-17,active
16499,Ian,25,70000,Finance,2019-12-04,terminated
16500,Frank,45,80000,Marketing,2019-09-03,active
16501,Hannah,40,70000,Marketing,2021-07-12,active
16502,Hannah,45,60000,Finance,2021-05-12,terminated
16503,Grace,60,,HR,2017-03-25,terminated
16504,Charlie,60,,Engineering,2017-01-22,active
16505,Jack,,1000000,Marketing,2019-02-26,terminated
16506,Alice,23,50000,Marketing,2022-10-04,terminated
16507,Eve,23,60000,Sales,2021-06-18,active
16508,Jack,23,60000,Engineering,2021-08-09,terminated
16509,Jack,,60000,Finance,2017-08-04,terminated
16510,Bob,,500000,Marketing,2017-08-29,terminated
16511,Jack,40,500000,Marketing,2018-11-16,active
16512,Bob,23,,Finance,2017-05-21,terminated
16513,Grace,45,,Engineering,2022-04-18,terminated
16514,Charlie,,1000000,HR,2020-06-25,terminated
16515,Hannah,45,1000000,Finance,2020-11-17,active
16516,Ian,32,,HR,2017-08-23,terminated
16517,Hannah,23,80000,Marketing,2019-11-18,active
16518,Frank,,80000,HR,2020-07-04,terminated
16519,Eve,,,HR,2020-09-22,terminated
16520,Charlie,40,70000,Finance,2020-10-13,active
16521,Charlie,45,80000,Marketing,,active
16522,Grace,40,500000,Engineering,2016-07-14,terminated
16523,Eve,40,80000,Sales,2017-12-26,active
16524,Frank,45,80000,HR,2017-09-22,active
16525,Frank,32,80000,Marketing,2018-10-02,active
16526,Ian,45,1000000,Sales,,terminated
16527,Alice,32,1000000,Engineering,2017-12-29,active
16528,Hannah,40,50000,Sales,2019-01-17,terminated
16529,Jack,32,80000,Engineering,2022-04-22,terminated
16530,Eve,23,70000,Sales,2022-12-30,terminated
16531,Frank,32,1000000,Engineering,2015-07-28,terminated
16532,Frank,32,invalid,HR,2017-09-16,active
16533,Alice,,500000,Sales,2016-01-16,terminated
16534,Charlie,,500000,Engineering,2015-10-13,terminated
16535,Frank,60,80000,Marketing,2022-12-29,terminated
16536,Ian,40,60000,Finance,2019-07-17,active
16537,Frank,45,50000,Sales,2016-02-22,active
16538,Frank,32,1000000,Sales,2018-06-15,active
16539,Alice,23,500000,Sales,2015-12-12,terminated
16540,Ian,,80000,Sales,2016-01-01,active
16541,David,45,invalid,Finance,2015-12-23,active
16542,Bob,23,,Sales,2015-03-02,terminated
16543,Alice,32,500000,HR,2021-08-28,active
16544,Charlie,45,80000,HR,2019-11-05,active
16545,Charlie,60,60000,Marketing,2016-07-31,active
16546,Eve,23,70000,Finance,2020-08-22,active
16547,Alice,25,500000,Marketing,2022-03-04,active
16548,Grace,23,50000,HR,2015-12-29,active
16549,Alice,23,70000,Sales,2018-07-12,active
16550,David,32,80000,Sales,2020-04-24,terminated
16551,Frank,45,1000000,Engineering,2020-05-14,active
16552,Alice,32,500000,Finance,2017-04-12,active
16553,Grace,32,500000,Engineering,2021-11-20,active
16554,Jack,25,60000,Finance,2022-06-29,terminated
16555,Grace,60,500000,Finance,2022-11-24,terminated
16556,Charlie,23,1000000,Sales,,active
16557,David,45,70000,Sales,2021-04-01,terminated
16558,Frank,60,500000,Marketing,2017-07-05,terminated
16559,Grace,40,70000,HR,2020-01-27,active
16560,David,,,HR,2019-07-06,terminated
16561,Jack,60,1000000,Sales,2020-01-05,active
16562,Ian,32,,HR,2021-03-12,terminated
16563,Ian,32,80000,Finance,2016-03-31,active
16564,Ian,32,50000,HR,2018-07-25,active
16565,Jack,32,50000,Marketing,2022-04-03,active
16566,Frank,,60000,HR,2021-07-14,active
16567,Bob,40,1000000,HR,2022-11-12,active
16568,Bob,25,80000,Marketing,2016-12-19,active
16569,David,40,50000,Marketing,2018-04-03,active
16570,Ian,,500000,Sales,2017-11-30,terminated
16571,Charlie,45,70000,Marketing,2018-05-21,terminated
16572,Frank,25,80000,Sales,2020-12-02,terminated
16573,Bob,25,70000,Finance,2019-01-24,active
16574,Alice,45,60000,Engineering,2018-09-30,terminated
16575,Eve,23,1000000,HR,2020-09-11,terminated
