id,name,age,salary,department,joining_date,employee_status
17132,Frank,25,80000.0,Engineering,2016-06-01,1
17133,David,60,1000000.0,Sales,2019-08-29,1
17135,Jack,40,70000.0,Marketing,2017-03-04,0
17137,Bob,40,60000.0,HR,2016-08-08,0
17140,Ian,32,80000.0,Sales,2018-02-06,1
17141,Eve,40,80000.0,Sales,2018-02-12,0
17143,Eve,23,1000000.0,Sales,2019-06-10,1
17147,Charlie,37,80000.0,Marketing,2021-07-13,0
17148,Alice,40,1000000.0,Sales,2020-03-26,0
17149,Bob,25,80000.0,Marketing,2022-02-06,1
17151,Jack,32,80000.0,Finance,2017-01-22,0
17153,Ian,45,1000000.0,Finance,2015-12-24,0
17154,Charlie,40,80000.0,Marketing,2018-06-25,1
17155,Jack,45,80000.0,Engineering,2022-10-22,0
17160,Grace,45,70000.0,Finance,2022-03-06,1
17161,Bob,45,80000.0,Finance,2022-09-03,0
17165,Jack,23,80000.0,Finance,2021-01-16,1
17167,Hannah,23,70000.0,Engineering,2017-05-29,0
17168,Hannah,23,70000.0,Marketing,2018-09-24,1
17170,Ian,23,80000.0,HR,2017-03-14,1
17173,Jack,40,80000.0,HR,2022-03-23,0
17177,Eve,23,80000.0,Finance,2016-05-13,1
17179,David,60,1000000.0,Finance,2018-10-07,1
17180,Eve,23,80000.0,Engineering,2017-12-08,0
17181,Alice,40,50000.0,Engineering,2015-06-28,0
17182,Frank,32,80000.0,Marketing,2016-11-20,1
17183,Grace,25,50000.0,Sales,2021-09-23,1
17185,Bob,60,80000.0,Marketing,2019-09-27,1
17187,Frank,60,80000.0,Marketing,2015-03-05,1
17188,Ian,45,60000.0,Engineering,2015-12-31,0
17189,Hannah,60,500000.0,Finance,2019-02-12,1
17190,David,23,60000.0,Engineering,2021-09-30,1
17191,Ian,37,500000.0,Engineering,2016-09-09,1
17192,Alice,37,80000.0,Engineering,2019-03-05,1
17193,Frank,23,1000000.0,Sales,2017-03-29,1
17194,Hannah,23,60000.0,Engineering,2020-08-16,0
17195,David,40,500000.0,HR,2018-04-27,0
17197,Bob,25,60000.0,Sales,2020-02-22,1
17198,Jack,32,80000.0,HR,2021-04-20,0
17199,Alice,32,500000.0,Sales,2019-10-06,1
17200,Eve,25,80000.0,Sales,2019-03-24,1
17201,Frank,37,500000.0,HR,2019-03-15,1
17202,David,32,80000.0,Marketing,2022-08-18,1
17203,David,45,500000.0,Marketing,2022-10-11,1
17204,Eve,45,50000.0,Engineering,2021-03-19,1
17205,Eve,40,500000.0,HR,2019-01-10,0
17206,Ian,40,500000.0,Engineering,2016-02-20,1
17209,Charlie,25,1000000.0,HR,2022-02-25,0
17210,Charlie,40,80000.0,HR,2018-07-28,1
17212,Jack,32,60000.0,Sales,2015-07-16,0
17215,Hannah,45,50000.0,HR,2019-02-19,1
17217,Bob,40,50000.0,Engineering,2017-02-14,1
17218,Grace,45,70000.0,Engineering,2015-05-13,0
17219,Eve,23,60000.0,Marketing,2017-04-24,1
17220,Alice,25,50000.0,Sales,2021-01-15,0
17221,Grace,25,500000.0,Finance,2016-01-20,0
17222,Grace,60,500000.0,Marketing,2016-01-09,1
17223,Jack,32,50000.0,Sales,2021-09-17,0
17225,David,37,50000.0,Marketing,2017-11-21,1
17226,Hannah,25,80000.0,Sales,2020-11-14,1
17227,Bob,37,1000000.0,Engineering,2019-06-02,0
17228,Bob,23,80000.0,Finance,2017-06-01,0
17231,Frank,60,60000.0,Sales,2022-09-25,0
17233,Bob,23,60000.0,HR,2018-04-22,1
17235,Bob,60,80000.0,Engineering,2020-09-29,0
17236,Alice,60,80000.0,Finance,2022-08-11,0
17238,Jack,60,50000.0,Marketing,2018-01-05,1
17239,Grace,40,1000000.0,Engineering,2019-01-25,0
17240,Alice,40,80000.0,Sales,2016-02-03,1
17242,Eve,32,80000.0,Marketing,2016-06-29,1
17243,Ian,37,500000.0,Engineering,2017-01-11,0
17245,Alice,60,50000.0,Marketing,2020-10-14,1
17246,Ian,23,500000.0,Marketing,2018-12-23,0
17250,Eve,60,500000.0,Marketing,2015-03-08,1
17252,Hannah,37,70000.0,Sales,2016-05-14,0
17253,Eve,45,80000.0,HR,2020-04-05,1
17255,Alice,45,50000.0,HR,2018-12-06,0
17257,Bob,32,60000.0,Sales,2020-07-06,0
17258,Jack,25,80000.0,HR,2022-06-21,1
17259,Charlie,23,50000.0,Finance,2018-10-25,1
17261,Bob,45,1000000.0,Finance,2019-06-21,1
17262,Alice,23,1000000.0,HR,2018-12-30,0
17263,Hannah,25,1000000.0,Finance,2019-12-11,0
17264,David,45,70000.0,Finance,2015-03-02,1
17265,Charlie,23,70000.0,Engineering,2020-09-28,0
17269,Charlie,60,80000.0,Finance,2018-08-08,0
17270,Frank,37,500000.0,Engineering,2022-01-16,1
17271,Jack,45,80000.0,Sales,2022-01-27,0
17272,Hannah,45,50000.0,Sales,2015-06-23,1
17273,Frank,60,500000.0,Marketing,2018-12-24,0
17274,Bob,40,50000.0,Engineering,2022-04-07,1
17275,Bob,25,80000.0,Engineering,2016-08-30,0
17281,Eve,32,80000.0,Sales,2022-10-10,1
17284,Alice,40,80000.0,Engineering,2019-02-28,1
17286,Ian,32,60000.0,Engineering,2016-05-02,0
17287,David,23,80000.0,Marketing,2021-03-22,0
17288,Ian,45,1000000.0,Engineering,2018-08-13,0
17289,Bob,32,80000.0,Marketing,2015-11-25,0
17291,Bob,45,500000.0,Finance,2018-03-27,0
17292,David,37,50000.0,HR,2019-02-26,0
17295,Bob,40,80000.0,Finance,2021-07-11,0
17296,Bob,37,80000.0,Finance,2016-02-28,0
17297,Charlie,25,50000.0,Engineering,2021-09-16,1
17299,Ian,60,80000.0,Finance,2016-03-06,1
17300,Frank,23,80000.0,Marketing,2020-04-01,1
17301,Ian,23,1000000.0,HR,2017-06-16,1
17304,Frank,40,60000.0,HR,2019-01-07,0
17305,Jack,40,500000.0,HR,2019-11-10,1
17308,Bob,45,500000.0,Marketing,2016-06-22,0
17310,Ian,25,80000.0,Sales,2015-05-06,0
17311,Frank,40,60000.0,HR,2017-08-12,1
17312,Jack,40,1000000.0,Finance,2020-12-09,1
17314,Jack,40,500000.0,Marketing,2016-01-03,0
17317,David,23,80000.0,Engineering,2018-03-27,1
17320,Eve,32,500000.0,HR,2022-07-30,0
17324,Frank,60,80000.0,Marketing,2022-03-06,1
17325,Grace,32,70000.0,Marketing,2021-06-26,0
17327,Alice,40,80000.0,HR,2015-09-14,1
17329,Ian,45,1000000.0,Marketing,2022-04-29,1
17330,Alice,32,500000.0,Finance,2018-04-13,1
17333,Jack,37,80000.0,HR,2021-05-30,0
17336,Charlie,23,1000000.0,Sales,2016-12-21,1
17337,Hannah,60,80000.0,Marketing,2016-07-31,1
17341,Alice,32,70000.0,Sales,2022-08-02,0
17346,Eve,60,1000000.0,Marketing,2019-07-14,0
17348,Hannah,45,50000.0,Finance,2017-02-13,1
17351,Ian,25,60000.0,Sales,2018-08-19,0
17352,Grace,32,80000.0,Engineering,2016-09-17,0
17358,Grace,45,1000000.0,Engineering,2020-06-13,1
17360,Alice,45,80000.0,HR,2022-05-03,0
17364,Charlie,40,1000000.0,Marketing,2015-08-23,0
17365,Bob,37,80000.0,HR,2017-05-30,1
17368,Eve,37,70000.0,Finance,2017-11-10,1
17369,Hannah,32,1000000.0,HR,2021-06-01,0
17370,Jack,40,80000.0,HR,2017-01-27,1
17371,Hannah,32,80000.0,Finance,2017-05-26,0
17373,Hannah,32,1000000.0,HR,2017-02-11,1
17374,Eve,60,1000000.0,Engineering,2020-03-03,0
17377,Frank,37,1000000.0,Finance,2022-01-11,1
17378,Hannah,40,50000.0,Sales,2017-06-05,0
17380,Frank,45,80000.0,Sales,2021-08-17,0
17382,Eve,23,60000.0,Engineering,2018-09-01,1
17384,Alice,23,50000.0,HR,2019-08-12,0
17385,Jack,45,50000.0,Marketing,2015-08-07,0
17388,Charlie,23,80000.0,Finance,2021-05-10,0
17391,Grace,37,60000.0,Engineering,2015-07-16,1
17394,Jack,32,500000.0,Sales,2022-04-12,0
17395,Frank,32,50000.0,Marketing,2022-04-03,0
17398,Ian,23,1000000.0,HR,2016-12-10,1
17400,David,32,80000.0,HR,2016-12-22,0
17401,Jack,37,1000000.0,Finance,2022-06-13,1
17408,Grace,23,500000.0,Engineering,2015-02-18,1
17411,Ian,45,1000000.0,Sales,2021-01-06,0
17412,Bob,37,60000.0,Finance,2015-11-08,0
17421,Hannah,60,60000.0,Engineering,2017-10-26,1
17422,Bob,25,80000.0,Engineering,2022-11-30,0
17423,Charlie,60,1000000.0,Marketing,2020-09-17,1
17424,Alice,25,50000.0,HR,2016-10-21,0
17425,Frank,60,80000.0,HR,2022-12-09,0
17426,Grace,45,500000.0,Marketing,2017-11-30,0
17430,Ian,45,80000.0,Engineering,2018-07-31,1
17432,Frank,25,50000.0,Finance,2022-09-26,1
17435,Eve,23,80000.0,Marketing,2019-09-12,1
17437,Eve,25,500000.0,HR,2015-08-03,1
17438,Frank,37,1000000.0,Engineering,2020-03-01,1
17439,Bob,45,60000.0,HR,2017-05-31,1
17441,Bob,37,80000.0,Engineering,2019-11-10,0
17442,Jack,37,1000000.0,HR,2022-11-24,0
17446,Frank,37,70000.0,Finance,2016-11-19,0
17447,Jack,40,80000.0,Sales,2018-10-30,1
17452,Frank,37,500000.0,Sales,2020-04-09,0
17454,Grace,37,80000.0,Marketing,2016-10-06,0
17455,Bob,23,50000.0,Marketing,2017-06-16,0
17456,Charlie,60,50000.0,Finance,2016-12-02,0
17457,Hannah,23,70000.0,Engineering,2015-04-09,0
17458,Ian,23,80000.0,Engineering,2017-06-19,1
17459,David,40,80000.0,HR,2021-09-28,1
17460,Ian,37,500000.0,Engineering,2019-09-23,0
17461,Bob,45,60000.0,Sales,2020-07-03,1
17462,Eve,45,50000.0,Engineering,2021-03-20,1
17466,Bob,45,500000.0,Marketing,2020-12-02,0
17470,Grace,37,70000.0,Finance,2020-03-05,0
17471,David,23,50000.0,Engineering,2021-08-19,1
17474,Alice,45,60000.0,HR,2021-09-01,0
17475,Eve,45,1000000.0,HR,2017-08-15,1
17476,Hannah,23,50000.0,HR,2021-06-07,1
17479,Charlie,23,80000.0,HR,2022-11-15,1
17484,Jack,32,1000000.0,Sales,2021-02-18,1
17485,Hannah,25,50000.0,Engineering,2015-09-19,1
17487,Alice,32,500000.0,Marketing,2017-07-11,1
17488,David,37,50000.0,Finance,2020-04-13,0
17489,Ian,25,80000.0,Sales,2020-12-14,1
17490,Jack,37,80000.0,HR,2018-04-21,1
17491,Hannah,32,80000.0,Marketing,2016-11-04,1
17492,David,45,60000.0,Finance,2021-11-03,1
17496,Charlie,37,60000.0,Sales,2018-12-17,1
17498,Eve,37,70000.0,HR,2020-04-20,1
17500,Bob,45,50000.0,Engineering,2021-11-26,0
17503,Bob,40,1000000.0,Engineering,2021-09-04,0
17505,Bob,40,1000000.0,Sales,2020-08-16,0
17506,Ian,23,500000.0,Sales,2022-01-18,1
17507,Charlie,60,1000000.0,HR,2020-12-12,0
17509,Jack,45,80000.0,Sales,2019-04-05,0
17511,Alice,45,60000.0,Sales,2022-12-11,1
17513,Charlie,25,80000.0,Finance,2021-06-15,1
17515,Eve,40,80000.0,HR,2022-04-08,1
17516,Hannah,37,80000.0,Finance,2016-03-08,1
17517,Bob,60,500000.0,Finance,2019-11-20,0
17521,Charlie,60,500000.0,Finance,2021-10-31,1
17523,Hannah,45,70000.0,Sales,2016-07-11,1
17524,Alice,60,50000.0,Sales,2020-02-16,0
17525,Charlie,45,500000.0,Engineering,2020-04-25,0
17528,Charlie,32,1000000.0,Sales,2021-09-27,1
17530,Eve,60,1000000.0,Engineering,2019-06-21,0
17531,Charlie,45,80000.0,Engineering,2017-03-21,1
17535,Jack,45,60000.0,HR,2017-04-14,1
17536,Ian,60,80000.0,HR,2019-01-31,1
17538,Hannah,40,1000000.0,HR,2018-10-28,1
17539,Frank,40,80000.0,Engineering,2017-10-24,0
17540,Jack,60,1000000.0,Engineering,2016-08-21,1
17541,Charlie,60,60000.0,Finance,2019-03-26,1
17543,Grace,45,60000.0,Finance,2022-01-08,1
17544,Hannah,60,80000.0,Finance,2020-10-22,0
17546,Alice,32,1000000.0,HR,2018-01-08,0
17547,Frank,60,50000.0,Engineering,2019-07-15,1
17548,Grace,37,50000.0,Engineering,2016-03-18,1
17549,Ian,23,50000.0,Finance,2021-10-25,1
17550,Charlie,37,500000.0,Sales,2016-02-11,1
17551,Bob,45,60000.0,HR,2021-06-22,1
17553,Jack,32,500000.0,Sales,2021-01-02,0
17556,Ian,45,50000.0,Engineering,2022-06-21,1
17558,Ian,37,50000.0,Marketing,2016-08-13,1
17561,Hannah,40,1000000.0,Marketing,2022-05-28,1
17566,Eve,40,80000.0,HR,2021-09-20,0
17567,Charlie,37,80000.0,Sales,2019-06-18,1
17570,Jack,37,500000.0,Engineering,2022-07-11,0
17572,Grace,23,60000.0,Finance,2018-05-01,0
17573,Alice,37,60000.0,HR,2020-01-23,0
17578,Eve,23,50000.0,Sales,2016-05-31,1
17579,Ian,60,60000.0,Finance,2022-09-30,1
17580,Charlie,60,500000.0,Sales,2021-11-09,1
17584,Alice,60,70000.0,Marketing,2017-09-16,1
17585,Frank,32,60000.0,HR,2017-01-05,1
17586,Ian,32,80000.0,HR,2022-11-25,1
17588,Jack,40,80000.0,Engineering,2015-05-26,0
17589,Bob,45,80000.0,Marketing,2022-04-05,1
17590,Eve,37,80000.0,Engineering,2022-09-28,1
17592,Ian,23,60000.0,Engineering,2016-08-14,0
17593,Jack,25,500000.0,HR,2019-10-04,1
17599,David,40,1000000.0,Engineering,2018-05-26,1
17600,Frank,23,500000.0,Sales,2017-09-28,1
17602,Alice,45,50000.0,Marketing,2022-08-25,1
17603,Grace,40,60000.0,Marketing,2020-12-29,1
17605,Hannah,45,80000.0,Sales,2021-04-07,0
17606,Ian,32,500000.0,HR,2020-10-31,1
17607,Eve,45,80000.0,Finance,2020-12-15,0
17608,Hannah,25,50000.0,Engineering,2022-10-15,1
17609,Alice,60,80000.0,HR,2019-11-11,1
17610,Alice,32,60000.0,Marketing,2015-04-16,1
17613,Eve,60,70000.0,Sales,2015-12-05,1
17614,Eve,23,50000.0,Finance,2021-04-28,1
17615,Ian,40,60000.0,Sales,2017-02-08,0
17619,Grace,45,80000.0,Marketing,2021-08-03,0
17620,Frank,25,60000.0,Sales,2020-09-15,1
17621,Jack,60,80000.0,Engineering,2016-11-26,1
17622,Bob,25,50000.0,Finance,2019-07-12,0
17623,Charlie,32,80000.0,Engineering,2022-06-20,1
17624,David,60,1000000.0,Engineering,2019-08-03,1
17628,Hannah,32,80000.0,HR,2019-09-17,0
17629,Ian,60,70000.0,Sales,2016-01-02,1
17630,Grace,32,80000.0,HR,2022-06-25,0
17631,Alice,23,1000000.0,HR,2015-01-25,0
17632,Frank,60,80000.0,Finance,2016-11-12,0
17633,Hannah,32,50000.0,HR,2018-03-15,1
17635,Bob,23,70000.0,Marketing,2022-10-04,0
17637,Hannah,60,60000.0,HR,2019-06-03,0
17644,David,37,80000.0,Sales,2016-01-23,1
17646,Bob,60,1000000.0,Marketing,2019-06-30,0
17649,Alice,40,70000.0,Marketing,2016-11-02,1
17653,Jack,32,1000000.0,Finance,2017-09-11,0
17654,Jack,25,80000.0,HR,2022-07-03,0
17655,Frank,37,1000000.0,Marketing,2020-10-13,0
17656,David,23,80000.0,Marketing,2018-11-29,0
17657,Alice,32,60000.0,Marketing,2021-06-04,1
17662,Bob,32,1000000.0,Sales,2017-08-20,0
17664,Hannah,25,60000.0,Sales,2017-01-02,0
17666,Hannah,25,50000.0,Sales,2021-01-07,0
17669,Bob,37,50000.0,Engineering,2020-09-01,1
17670,Bob,23,50000.0,Sales,2017-12-22,0
17671,David,37,80000.0,Marketing,2016-09-02,0
17673,Charlie,25,1000000.0,Engineering,2018-02-14,1
17674,David,37,80000.0,Sales,2020-03-09,0
17675,Frank,32,80000.0,HR,2019-01-14,0
17678,Bob,25,500000.0,Finance,2019-05-16,1
17680,Jack,60,1000000.0,HR,2015-10-17,1
17682,Eve,40,80000.0,Marketing,2015-08-21,0
17683,Eve,23,500000.0,HR,2022-05-22,0
17685,Hannah,45,80000.0,Sales,2021-03-26,0
17687,Frank,23,500000.0,Marketing,2017-10-01,0
17689,Frank,45,80000.0,Marketing,2018-05-08,1
17690,Charlie,25,60000.0,Finance,2018-03-02,1
17691,Frank,32,80000.0,Marketing,2021-06-27,0
17694,Bob,45,80000.0,Engineering,2016-08-10,0
17695,Alice,45,80000.0,Sales,2022-08-21,1
17696,Charlie,23,80000.0,Marketing,2021-07-11,1
17697,Eve,25,1000000.0,Engineering,2015-06-28,0
17699,Grace,45,80000.0,Finance,2017-05-22,0
17701,Hannah,23,1000000.0,HR,2022-10-03,0
17702,Grace,37,60000.0,Marketing,2021-12-02,0
17704,Ian,25,1000000.0,HR,2019-03-01,0
17706,Eve,37,80000.0,Engineering,2016-06-25,1
17708,Frank,32,60000.0,Marketing,2021-05-14,1
17714,Bob,60,80000.0,Marketing,2020-04-16,1
17718,Frank,60,60000.0,HR,2015-04-27,0
17719,Hannah,37,50000.0,Sales,2019-01-31,0
17720,David,32,500000.0,Sales,2020-09-17,1
17721,Charlie,23,70000.0,Sales,2021-07-23,1
17722,Frank,60,80000.0,Finance,2017-09-11,1
17723,David,40,500000.0,Finance,2022-11-30,0
17724,Bob,25,60000.0,Sales,2017-02-24,0
17725,Frank,40,70000.0,Sales,2019-06-07,0
17728,Ian,60,50000.0,Marketing,2020-01-07,0
17729,Frank,45,80000.0,Sales,2020-01-12,0
17730,Charlie,45,50000.0,Sales,2019-03-06,0
17733,Hannah,32,1000000.0,Finance,2020-09-13,0
17735,Hannah,25,80000.0,Engineering,2021-12-13,1
17737,Ian,25,60000.0,Marketing,2018-11-06,1
17738,Charlie,25,60000.0,Marketing,2018-07-29,0
17739,Hannah,40,60000.0,Marketing,2015-07-25,0
17741,Ian,32,80000.0,Marketing,2018-12-19,0
17742,Grace,40,80000.0,Sales,2015-05-14,1
17744,Jack,37,500000.0,Marketing,2022-03-16,1
17745,Ian,25,70000.0,Finance,2022-02-24,0
17747,Charlie,60,500000.0,Engineering,2019-02-27,0
17749,Jack,32,80000.0,HR,2020-10-28,1
17750,Charlie,32,70000.0,Marketing,2020-10-12,0
17751,Alice,37,50000.0,Engineering,2022-01-01,1
17752,David,40,70000.0,HR,2018-12-13,0
17754,Eve,37,60000.0,Sales,2016-12-14,1
17755,Bob,23,1000000.0,HR,2021-02-18,0
17757,Alice,23,500000.0,Marketing,2019-01-14,1
17759,Alice,45,500000.0,Sales,2017-10-06,1
17761,Charlie,60,70000.0,Sales,2021-01-30,0
17763,Ian,60,80000.0,Sales,2021-09-26,1
17764,Jack,32,80000.0,HR,2020-02-17,0
17765,Eve,60,1000000.0,HR,2016-10-04,1
17766,Hannah,40,500000.0,Engineering,2016-06-21,0
17768,Hannah,32,70000.0,Finance,2019-07-12,0
17769,Grace,45,80000.0,HR,2015-10-28,0
17771,Grace,37,50000.0,HR,2022-08-30,0
17772,Frank,60,50000.0,HR,2022-08-03,1
17773,Charlie,37,50000.0,Engineering,2019-07-25,0
17774,Ian,37,60000.0,Finance,2017-08-04,0
17776,Ian,37,70000.0,Finance,2016-09-14,0
17779,Grace,37,80000.0,Finance,2019-10-27,0
17783,David,23,80000.0,HR,2016-09-11,0
17784,Hannah,40,70000.0,Marketing,2020-02-19,0
17787,Jack,32,500000.0,Marketing,2021-11-19,1
17789,Grace,40,80000.0,Engineering,2021-03-22,0
17792,Hannah,60,500000.0,Engineering,2022-02-26,1
17793,Grace,23,80000.0,Marketing,2019-06-23,1
17794,David,45,500000.0,HR,2016-11-03,1
17798,Alice,40,1000000.0,Engineering,2019-10-31,0
17799,Jack,60,1000000.0,HR,2021-02-28,0
17800,Jack,32,80000.0,Finance,2020-10-07,1
17802,Charlie,60,80000.0,Marketing,2017-02-04,0
17803,Charlie,40,1000000.0,HR,2016-07-23,1
17805,David,45,80000.0,HR,2017-01-10,0
17806,Alice,40,1000000.0,Finance,2018-09-05,1
17807,Hannah,60,50000.0,Engineering,2017-04-17,0
17810,Grace,40,500000.0,Sales,2021-05-17,0
17811,Jack,37,50000.0,Engineering,2017-02-17,0
17814,Charlie,32,1000000.0,Engineering,2015-11-15,1
17815,Ian,40,80000.0,Sales,2017-06-14,0
17816,Grace,37,500000.0,Sales,2022-06-06,1
17817,Bob,60,80000.0,Sales,2021-06-14,1
17819,Ian,23,80000.0,Sales,2022-07-25,0
17820,Charlie,45,50000.0,HR,2019-11-01,0
17822,Charlie,40,80000.0,Marketing,2017-04-28,0
17824,David,37,80000.0,Engineering,2020-11-11,1
17827,Alice,60,70000.0,Sales,2019-03-01,0
17829,Grace,45,80000.0,HR,2016-08-07,1
17830,Charlie,25,60000.0,Engineering,2020-10-31,0
17837,Alice,40,80000.0,Sales,2016-09-02,1
17840,Frank,40,1000000.0,Finance,2020-11-18,1
17842,Eve,45,500000.0,Engineering,2015-08-23,1
17845,Bob,25,80000.0,Marketing,2017-08-18,1
17846,Frank,60,50000.0,Finance,2018-10-17,0
17847,Ian,40,60000.0,Sales,2022-11-16,0
17850,David,23,500000.0,Finance,2021-04-11,1
17851,Jack,45,50000.0,Marketing,2021-04-14,1
17855,Grace,23,70000.0,HR,2016-09-09,0
17856,David,40,70000.0,Finance,2016-04-27,1
17857,Frank,40,50000.0,Marketing,2021-03-05,0
17858,Ian,60,50000.0,HR,2015-05-16,0
17861,Grace,60,50000.0,HR,2019-01-20,1
17863,Jack,40,500000.0,Finance,2021-10-29,1
17866,Jack,37,1000000.0,Engineering,2019-01-08,0
17867,Ian,60,70000.0,Engineering,2022-02-17,1
17869,Charlie,60,80000.0,Sales,2017-03-02,1
17870,Jack,37,80000.0,Sales,2015-11-29,1
17872,Hannah,60,500000.0,Sales,2018-09-23,1
17875,David,25,60000.0,Engineering,2022-05-12,1
17877,Jack,45,1000000.0,Finance,2017-11-03,1
17879,Hannah,60,50000.0,Engineering,2022-05-18,0
17881,Grace,60,50000.0,HR,2017-11-11,1
17883,Grace,60,1000000.0,HR,2016-02-14,1
17884,Jack,23,1000000.0,Finance,2017-07-03,1
17885,David,45,500000.0,HR,2018-03-28,1
17887,Charlie,25,60000.0,Sales,2015-03-28,1
17889,Grace,45,70000.0,Finance,2016-12-21,0
17890,Charlie,60,60000.0,Finance,2016-06-03,1
17891,Alice,37,1000000.0,HR,2022-06-18,0
17892,Jack,60,1000000.0,Finance,2020-08-19,0
17895,Grace,40,80000.0,Engineering,2021-05-14,0
17896,Alice,32,1000000.0,Engineering,2020-06-09,1
17897,Alice,45,70000.0,Marketing,2019-01-20,0
17899,Grace,37,80000.0,HR,2016-07-21,1
17901,Jack,40,1000000.0,Engineering,2016-04-21,1
17902,Ian,32,50000.0,Sales,2021-02-23,0
17903,Alice,60,80000.0,Marketing,2021-12-06,0
17905,David,37,80000.0,Engineering,2019-04-06,0
17906,Charlie,60,500000.0,Finance,2017-11-06,0
17907,Grace,37,80000.0,Sales,2015-03-20,0
17909,Ian,40,500000.0,Finance,2017-01-16,0
17910,Hannah,25,60000.0,Engineering,2020-06-09,1
17916,Ian,60,500000.0,Sales,2016-12-09,0
17921,Grace,40,80000.0,HR,2019-08-01,1
17923,Alice,32,60000.0,Engineering,2021-03-29,1
17925,Jack,45,500000.0,HR,2021-11-21,0
17926,Alice,40,80000.0,Marketing,2020-01-03,0
17928,Charlie,37,80000.0,Finance,2020-08-01,0
17930,Bob,40,80000.0,Engineering,2016-07-01,1
17931,Jack,45,70000.0,Sales,2015-05-09,1
17934,Frank,40,50000.0,Finance,2022-12-31,1
17936,Frank,60,80000.0,Engineering,2016-06-27,0
17937,Bob,37,500000.0,Marketing,2019-07-13,0
17938,Bob,60,60000.0,Engineering,2016-01-15,0
17940,Hannah,25,70000.0,Engineering,2019-05-25,1
17941,Frank,40,50000.0,Marketing,2018-08-30,0
17942,Jack,37,500000.0,Engineering,2018-12-30,1
17943,Grace,45,80000.0,Finance,2015-07-17,0
17945,Ian,45,80000.0,Sales,2021-05-20,1
17948,Bob,40,50000.0,Marketing,2016-11-10,0
17951,David,25,80000.0,Marketing,2019-06-12,1
17952,Charlie,32,70000.0,Finance,2020-12-02,1
17955,Jack,25,80000.0,Finance,2021-05-29,0
17957,Hannah,32,70000.0,Engineering,2019-06-15,0
17958,David,60,60000.0,HR,2020-10-25,1
17959,Eve,37,80000.0,Marketing,2018-10-05,1
17960,Bob,45,60000.0,Engineering,2018-10-26,1
17961,David,23,50000.0,HR,2015-11-19,1
17963,Charlie,25,60000.0,Marketing,2016-01-03,1
17964,Alice,40,80000.0,Finance,2019-09-22,0
17966,Hannah,32,60000.0,HR,2017-01-23,0
17967,Frank,37,50000.0,HR,2016-06-24,1
17969,Jack,45,60000.0,Engineering,2019-08-13,1
17972,Grace,40,50000.0,HR,2021-03-16,1
17973,Ian,32,60000.0,HR,2022-10-08,0
17974,Alice,32,70000.0,Engineering,2017-03-27,0
17978,Frank,32,80000.0,Sales,2020-08-25,0
17980,David,25,50000.0,Engineering,2016-07-01,1
17981,Frank,32,60000.0,Sales,2017-12-10,1
17982,Hannah,40,70000.0,Engineering,2015-05-30,1
17983,Jack,45,80000.0,Sales,2019-02-20,1
17984,David,60,50000.0,Finance,2016-02-25,0
17985,Grace,37,70000.0,HR,2018-07-06,0
17987,Hannah,60,500000.0,Engineering,2020-01-04,1
17992,David,60,60000.0,Engineering,2016-06-06,1
17993,Bob,45,70000.0,Sales,2018-05-15,1
17995,David,23,1000000.0,Engineering,2021-07-12,0
17997,Bob,32,1000000.0,Finance,2022-03-04,0
17998,Grace,40,80000.0,Marketing,2016-06-29,0
18000,Charlie,60,80000.0,Sales,2022-08-26,0
18001,Hannah,32,1000000.0,Engineering,2018-08-28,0
18002,Hannah,32,80000.0,Sales,2020-02-15,1
18006,Bob,23,60000.0,HR,2021-02-16,1
18007,Eve,45,70000.0,Marketing,2021-03-16,1
18012,David,23,80000.0,Finance,2015-04-16,0
18015,Ian,40,60000.0,Finance,2016-08-24,1
18017,Charlie,25,50000.0,Engineering,2021-10-20,1
18018,Eve,32,80000.0,Finance,2019-06-26,1
18020,Eve,60,1000000.0,Engineering,2022-07-09,1
18021,Hannah,23,50000.0,Sales,2016-02-18,1
18023,Grace,40,50000.0,Finance,2020-12-24,0
18025,Jack,40,500000.0,HR,2021-09-14,0
18029,Eve,45,80000.0,Engineering,2020-09-28,1
18031,Frank,60,70000.0,Marketing,2022-03-17,0
18032,Alice,23,80000.0,Sales,2022-12-06,0
18033,Charlie,45,60000.0,HR,2016-08-23,1
18034,Grace,40,500000.0,Sales,2019-11-23,0
18035,Hannah,23,500000.0,Marketing,2015-07-27,0
18036,Grace,32,70000.0,Marketing,2020-11-27,1
18037,Eve,25,1000000.0,Engineering,2022-08-16,1
18038,Jack,23,80000.0,Marketing,2019-01-13,0
18039,Hannah,45,500000.0,Marketing,2015-06-20,1
18041,Grace,40,500000.0,Sales,2017-12-01,1
18043,Alice,40,50000.0,HR,2017-07-18,1
18047,Hannah,23,1000000.0,Engineering,2022-09-26,0
18049,David,37,60000.0,Engineering,2016-08-10,0
18050,Grace,25,50000.0,Engineering,2022-01-29,1
18053,Ian,60,80000.0,Marketing,2020-10-25,0
18055,Hannah,25,60000.0,Sales,2017-12-07,1
18056,Hannah,25,80000.0,Marketing,2020-10-13,1
18057,David,45,500000.0,Finance,2016-06-03,0
18058,Grace,40,60000.0,Engineering,2021-12-15,0
18060,Alice,23,50000.0,HR,2020-12-28,1
18061,Alice,32,70000.0,Engineering,2018-02-02,0
18065,Jack,45,80000.0,Sales,2018-09-26,1
18068,Hannah,37,1000000.0,Sales,2017-11-01,0
